id_url,github_owner,github_repo,fullfillers
https://gitcoin.co/issue/28274,ArweaveTeam,Bounties,[]
https://gitcoin.co/issue/17461,WalletConnect,walletconnect-monorepo,"[['mul53', '2019-11-15T22:26:50.812016Z']]"
https://gitcoin.co/issue/17421,gitcoinco,web,"[['oktopusgc', '2019-11-16T07:17:41.144550Z']]"
https://gitcoin.co/issue/17490,mailchain,mailchain-legacy,"[['despire', '2019-11-19T17:39:06.246264Z']]"
https://gitcoin.co/issue/24242,Loopring,trusted_setup,[]
https://gitcoin.co/issue/28273,Loopring,trusted_setup,[]
https://gitcoin.co/issue/28272,ArweaveTeam,Bounties,[]
https://gitcoin.co/issue/23086,ArweaveTeam,Bounties,"[['adrian798', '2019-11-21T00:11:26.445871Z'], ['senarma', '2020-01-22T14:56:57.622229Z'], ['paulbb3', '2019-12-08T23:40:19.053262Z'], ['dylandee7', '2020-01-20T11:05:43.873507Z'], ['batatsar', '2019-11-15T03:35:47.583135Z'], ['abdallah991ux', '2020-02-11T19:34:54.447390Z'], ['imerkle', '2019-11-20T19:07:56.124383Z'], ['raphaeltorresg', '2020-01-18T22:03:04.177666Z'], ['anto1010', '2020-02-26T23:28:35.216350Z'], ['aluisyo', '2020-01-08T19:34:39.284986Z'], ['bjekjik', '2019-11-24T01:08:07.380394Z'], ['anldrms', '2020-06-12T17:36:21.264796Z'], ['jezsmith720', '2019-11-17T00:08:38.532150Z'], ['poocart', '2020-05-02T18:38:15.953486Z'], ['glowkeeper', '2019-11-27T19:30:21.471148Z']]"
https://gitcoin.co/issue/28271,ArweaveTeam,Bounties,[]
https://gitcoin.co/issue/19024,kauri-io,Content,[]
https://gitcoin.co/issue/18829,kauri-io,Content,"[['solexplorer', '2020-01-28T13:55:02.519125Z']]"
https://gitcoin.co/issue/17479,santteegt,widget-example,"[['mul53', '2019-11-18T14:35:10.211743Z']]"
https://gitcoin.co/issue/17363,danlipert,gitcoin-test,"[['dangitcoin', '2019-11-13T19:18:06.405152Z']]"
https://gitcoin.co/issue/20713,status-im,design,[]
https://gitcoin.co/issue/17564,ditcraft,questionnaires,"[['roheat', '2019-11-24T09:07:53.612031Z'], ['iamonuwa', '2019-11-24T09:07:53.546542Z'], ['karansinghgit', '2019-11-24T09:07:53.664683Z'], ['hellasol', '2019-11-24T09:07:53.409905Z'], ['miklt', '2019-11-24T09:07:53.461868Z'], ['kamaci', '2019-11-24T09:07:53.579201Z'], ['molecula451', '2019-11-24T09:07:53.697499Z'], ['agbilotia1998', '2019-11-24T09:07:53.373211Z'], ['magionxilo', '2019-11-24T09:07:53.497442Z']]"
https://gitcoin.co/issue/17585,mesg-foundation,docs,"[['agbilotia1998', '2019-11-14T14:45:21.305589Z']]"
https://gitcoin.co/issue/17397,mesg-foundation,docs,"[['mul53', '2019-11-14T13:15:24.109589Z']]"
https://gitcoin.co/issue/17474,mesg-foundation,js-sdk,"[['uivlis', '2019-11-13T15:00:50.527061Z']]"
https://gitcoin.co/issue/25833,mesg-foundation,js-sdk,"[['uivlis', '2021-06-05T10:07:27.911780Z']]"
https://gitcoin.co/issue/28270,mesg-foundation,js-sdk,[]
https://gitcoin.co/issue/17450,mesg-foundation,docs,"[['mcmxcdev', '2019-11-15T18:17:14.448185Z']]"
https://gitcoin.co/issue/17401,mesg-foundation,js-sdk,"[['aluisyo', '2019-11-14T13:15:52.918288Z']]"
https://gitcoin.co/issue/28269,mesg-foundation,js-sdk,[]
https://gitcoin.co/issue/27015,gitcoinco,web,[]
https://gitcoin.co/issue/17620,cybersemics,em,"[['fritzjay', '2019-11-29T19:50:36.768205Z']]"
https://gitcoin.co/issue/17788,cybersemics,em,[]
https://gitcoin.co/issue/17552,cybersemics,em,"[['hellasol', '2019-11-15T01:10:31.019375Z']]"
https://gitcoin.co/issue/17321,cybersemics,em,"[['iamonuwa', '2019-11-10T23:03:30.370154Z']]"
https://gitcoin.co/issue/23354,tensortrade-org,tensortrade,[]
https://gitcoin.co/issue/17351,docknetwork,substrate-warmup,"[['janus', '2019-11-10T16:57:12.018941Z']]"
https://gitcoin.co/issue/17391,docknetwork,substrate-warmup,"[['janus', '2019-11-13T08:30:34.669970Z']]"
https://gitcoin.co/issue/17997,diadata-org,diadata,"[['nazariyv', '2019-12-22T00:23:57.203458Z']]"
https://gitcoin.co/issue/17598,diadata-org,diadata,"[['nazariyv', '2019-11-25T22:00:08.417377Z']]"
https://gitcoin.co/issue/17641,diadata-org,diadata,"[['nazariyv', '2019-11-28T23:44:45.581030Z']]"
https://gitcoin.co/issue/17706,diadata-org,diadata,"[['nazariyv', '2019-12-03T20:38:19.334869Z']]"
https://gitcoin.co/issue/17998,diadata-org,diadata,"[['nazariyv', '2019-12-22T18:50:22.185500Z']]"
https://gitcoin.co/issue/18029,diadata-org,diadata,"[['nazariyv', '2019-12-23T17:21:55.371072Z']]"
https://gitcoin.co/issue/24241,gitcoinco,skunkworks,"[['jezsmith720', '2019-11-20T19:52:17.828619Z']]"
https://gitcoin.co/issue/28268,gitcoinco,skunkworks,[]
https://gitcoin.co/issue/17619,0mkara,etheratom,"[['0mkara', '2019-11-28T12:29:37.960823Z']]"
https://gitcoin.co/issue/22534,gitcoinco,web,"[['vince0656', '2020-03-21T21:17:07.148485Z']]"
https://gitcoin.co/issue/17202,gitcoinco,web,"[['shitzu-mc01', '2019-11-06T19:17:39.852669Z']]"
https://gitcoin.co/issue/17476,diadata-org,diadata,"[['nazariyv', '2019-11-12T13:22:19.252859Z']]"
https://gitcoin.co/issue/17373,spacemeshos,svm,"[['jorropo', '2019-11-10T10:08:18.363894Z']]"
https://gitcoin.co/issue/17369,spacemeshos,svm,"[['imerkle', '2019-11-09T21:52:23.102783Z']]"
https://gitcoin.co/issue/17868,cennznet,explorer,"[['mul53', '2019-12-11T10:41:02.185820Z'], ['mul53', '2019-12-11T10:41:02.141628Z']]"
https://gitcoin.co/issue/18821,cennznet,explorer,"[['mul53', '2020-01-17T04:29:22.126873Z']]"
https://gitcoin.co/issue/17606,cennznet,explorer,"[['iamonuwa', '2019-11-11T00:59:26.016019Z']]"
https://gitcoin.co/issue/24240,cennznet,explorer,"[['mul53', '2019-11-29T20:27:47.056282Z']]"
https://gitcoin.co/issue/17758,7finney,ethcode,"[['0mkara', '2019-12-02T19:06:41.894637Z']]"
https://gitcoin.co/issue/17419,ArweaveTeam,Bounties,"[['merwane', '2019-11-08T15:23:54.407906Z'], ['glowkeeper', '2019-11-08T17:52:27.941525Z'], ['mikehibbert', '2019-11-11T16:52:17.268846Z'], ['merwane', '2019-11-08T15:23:54.370682Z'], ['crypto-guys', '2019-11-10T15:49:39.362156Z'], ['zoek1', '2019-11-12T03:55:36.682597Z']]"
https://gitcoin.co/issue/17160,validitycrypto,website,"[['dexterstat', '2019-11-04T05:32:47.079192Z'], ['molecula451', '2019-11-04T02:16:01.517807Z']]"
https://gitcoin.co/issue/17472,status-im,status-mobile,"[['acolytec3', '2019-11-11T15:23:19.292953Z']]"
https://gitcoin.co/issue/21412,status-im,status-mobile,"[['acolytec3', '2019-11-11T15:20:13.894238Z']]"
https://gitcoin.co/issue/17153,status-im,status-mobile,[]
https://gitcoin.co/issue/17324,status-im,status-mobile,"[['acolytec3', '2019-11-03T12:39:17.276170Z']]"
https://gitcoin.co/issue/17683,mailchain,mailchain-legacy,"[['jeevanpillay', '2019-11-20T05:46:39.034409Z']]"
https://gitcoin.co/issue/17491,mailchain,mailchain-legacy,"[['jeevanpillay', '2019-11-16T01:22:55.937293Z']]"
https://gitcoin.co/issue/18884,airalab,robonomics,"[['strdn', '2020-01-28T22:17:17.554038Z'], ['strdn', '2020-01-24T22:04:25.010155Z']]"
https://gitcoin.co/issue/17413,Consensys,protocol-BountiedWork,[]
https://gitcoin.co/issue/28261,Consensys,protocol-BountiedWork,[]
https://gitcoin.co/issue/17212,ethereum,eth2.0-pm,[]
https://gitcoin.co/issue/17211,ethereum,eth2.0-pm,[]
https://gitcoin.co/issue/17208,ethereum,eth2.0-pm,[]
https://gitcoin.co/issue/17553,cybercongress,aragon-auction-app,"[['maksim-tolo', '2019-11-21T22:33:24.788102Z']]"
https://gitcoin.co/issue/18883,kauri-io,Content,"[['thesachinmittal', '2019-12-28T17:19:45.918617Z']]"
https://gitcoin.co/issue/18256,sigp,lighthouse,"[['g-r-a-n-t', '2019-12-03T01:41:57.176477Z']]"
https://gitcoin.co/issue/17343,etclabscore,core-geth,"[['moskusfe', '2019-10-31T00:39:29.496284Z']]"
https://gitcoin.co/issue/17468,etclabscore,WrappedETC,"[['antodp', '2019-10-31T14:48:18.830253Z'], ['bakaoh', '2019-10-31T06:36:20.864343Z']]"
https://gitcoin.co/issue/17294,ethereum,ethereum-org-website,"[['antodp', '2019-11-01T11:06:49.470463Z'], ['antodp', '2019-11-01T11:06:49.522165Z']]"
https://gitcoin.co/issue/17295,ethereum,ethereum-org-website,"[['antodp', '2019-11-01T11:03:07.937186Z']]"
https://gitcoin.co/issue/17537,nucypher,hackathon,"[['supercipher', '2019-11-13T17:07:34.739949Z'], ['viraja1', '2019-11-11T03:49:07.633195Z'], ['viraja1', '2019-11-11T03:58:56.723009Z']]"
https://gitcoin.co/issue/17444,ethhub-io,ethhub,"[['miguelmv21', '2019-11-01T17:54:33.901967Z']]"
https://gitcoin.co/issue/17549,status-im,status-mobile,"[['acolytec3', '2019-11-02T20:52:41.725069Z']]"
https://gitcoin.co/issue/28260,status-im,status-mobile,[]
https://gitcoin.co/issue/17086,nblockchain,DotNetEssentials,"[['dcghub', '2019-10-30T19:28:42.664585Z']]"
https://gitcoin.co/issue/17539,hoprnet,website-hoprnet-org,"[['cristiam86', '2019-11-15T01:07:11.381439Z']]"
https://gitcoin.co/issue/17230,hoprnet,website-hoprnet-org,"[['nionis', '2019-11-03T19:08:41.202650Z']]"
https://gitcoin.co/issue/17540,MetaMask,metamask-extension,[]
https://gitcoin.co/issue/17394,gitcoinco,web,"[['molecula451', '2019-11-11T07:08:26.103787Z']]"
https://gitcoin.co/issue/28259,gitcoinco,web,[]
https://gitcoin.co/issue/17136,thelostone-mc,holo,"[['shitzu-mc01', '2019-11-02T06:17:33.078002Z']]"
https://gitcoin.co/issue/17463,AmbireTech,adex-protocol-eth,"[['bakaoh', '2019-11-10T02:00:21.643595Z'], ['nionis', '2019-11-11T08:40:51.864525Z'], ['ridesolo', '2019-11-09T15:52:33.106678Z']]"
https://gitcoin.co/issue/17418,ArweaveTeam,Bounties,"[['mykatz', '2019-11-09T03:08:24.684135Z'], ['mikehibbert', '2019-11-05T22:01:42.033870Z'], ['sznlabs', '2019-11-09T06:50:52.917987Z'], ['sznlabs', '2019-11-09T06:50:52.861208Z'], ['muyaedward', '2019-11-09T07:35:49.701307Z'], ['mikehibbert', '2019-11-06T13:51:49.738543Z'], ['merwane', '2019-11-06T01:18:45.865291Z'], ['iamonuwa', '2019-11-08T03:23:01.334246Z']]"
https://gitcoin.co/issue/28258,ArweaveTeam,Bounties,[]
https://gitcoin.co/issue/17483,aave,aave-gitcoin-hackaton-2019,"[['maxweng', '2019-11-09T00:11:06.585297Z'], ['sanchaymittal', '2019-11-12T05:08:30.778653Z']]"
https://gitcoin.co/issue/17486,aave,aave-gitcoin-hackaton-2019,"[['stefanionescu', '2019-11-09T21:26:27.597577Z'], ['johngrantuk', '2019-11-08T13:26:04.104379Z'], ['thesachinmittal', '2019-11-12T05:01:27.132057Z'], ['achiko', '2019-11-11T22:39:41.947448Z']]"
https://gitcoin.co/issue/17482,aave,aave-gitcoin-hackaton-2019,"[['thesachinmittal', '2019-11-12T04:58:48.031414Z'], ['maxweng', '2019-11-08T22:00:22.985851Z'], ['masaun', '2019-11-11T10:23:10.246556Z']]"
https://gitcoin.co/issue/17481,aave,aave-gitcoin-hackaton-2019,"[['thesachinmittal', '2019-11-12T04:56:09.441344Z'], ['michaelszer', '2019-11-11T12:00:14.281363Z'], ['viraja1', '2019-11-11T03:59:03.796500Z'], ['lincolnmcloud', '2019-11-12T05:37:23.627050Z'], ['zoek1', '2019-11-12T03:50:50.480576Z'], ['michaelcohen716', '2019-11-11T23:20:41.838465Z'], ['michaelszer', '2019-11-11T12:00:14.323167Z'], ['merwane', '2019-11-10T13:54:49.797185Z'], ['merwane', '2019-11-10T13:54:49.843078Z']]"
https://gitcoin.co/issue/28257,aave,aave-gitcoin-hackaton-2019,[]
https://gitcoin.co/issue/17161,status-im,status-mobile,"[['tbenr', '2019-11-01T18:27:47.951896Z']]"
https://gitcoin.co/issue/17304,ethereum,ethereum-org-website,"[['antodp', '2019-10-28T21:07:37.780302Z']]"
https://gitcoin.co/issue/17296,ethereum,ethereum-org-website,"[['eswarasai', '2019-10-28T13:45:15.865659Z']]"
https://gitcoin.co/issue/17297,ethereum,ethereum-org-website,"[['zoek1', '2019-10-31T11:47:47.214954Z'], ['think-in-universe', '2019-10-29T20:09:33.485365Z']]"
https://gitcoin.co/issue/17302,ethereum,ethereum-org-website,"[['think-in-universe', '2019-10-30T18:58:32.865878Z']]"
https://gitcoin.co/issue/28256,ethereum,ethereum-org-website,[]
https://gitcoin.co/issue/17303,ethereum,ethereum-org-website,"[['pierrickgt', '2019-10-28T21:47:06.442615Z']]"
https://gitcoin.co/issue/17300,ethereum,ethereum-org-website,"[['abhimanyu121', '2019-10-30T06:01:22.791306Z'], ['think-in-universe', '2019-10-30T04:57:04.976040Z']]"
https://gitcoin.co/issue/17298,ethereum,ethereum-org-website,"[['nabetse00', '2019-10-29T12:08:28.558319Z'], ['man-jain', '2019-10-30T08:47:11.647243Z'], ['imerkle', '2019-11-07T19:30:55.902669Z']]"
https://gitcoin.co/issue/17299,ethereum,ethereum-org-website,"[['solexplorer', '2019-10-29T06:38:53.838555Z'], ['enigmatic331', '2019-11-02T08:54:18.437277Z']]"
https://gitcoin.co/issue/17396,gitcoinco,web,"[['straumer', '2019-10-31T14:22:46.429827Z']]"
https://gitcoin.co/issue/28254,gitcoinco,web,[]
https://gitcoin.co/issue/17850,rsksmart,rskj,"[['bruce-forks', '2019-11-10T00:47:10.237872Z'], ['zyfrank', '2019-11-11T12:53:49.587181Z']]"
https://gitcoin.co/issue/17135,hoprnet,website-hoprnet-org,"[['ashleyoyt', '2019-11-01T18:49:09.871312Z']]"
https://gitcoin.co/issue/17849,rsksmart,rskj,"[['coejoder', '2019-11-05T19:32:09.641055Z']]"
https://gitcoin.co/issue/17848,rsksmart,rskj,"[['mraof', '2019-11-06T20:50:57.410670Z'], ['bakaoh', '2019-11-03T03:36:37.083438Z']]"
https://gitcoin.co/issue/17847,rsksmart,rskj,"[['bakaoh', '2019-10-27T02:59:29.144624Z']]"
https://gitcoin.co/issue/17846,rsksmart,rskj,"[['atoulme', '2019-10-27T13:20:27.846762Z']]"
https://gitcoin.co/issue/17845,rsksmart,rskj,"[['levalleux-ludo', '2019-11-06T04:33:20.277401Z']]"
https://gitcoin.co/issue/17844,rsksmart,rskj,"[['atoulme', '2019-11-10T11:05:08.558215Z']]"
https://gitcoin.co/issue/17843,rsksmart,rskj,"[['levalleux-ludo', '2019-11-09T19:09:17.520631Z']]"
https://gitcoin.co/issue/17841,rsksmart,rskj,"[['mraof', '2019-11-15T02:04:27.023545Z']]"
https://gitcoin.co/issue/17842,rsksmart,rskj,"[['bakaoh', '2019-10-27T04:49:20.072136Z']]"
https://gitcoin.co/issue/16984,dapps-dev-club,dapps-dev-club-website,"[['bguiz-testuser', '2019-10-24T01:40:45.072516Z']]"
https://gitcoin.co/issue/16992,gitcoinco,web,"[['shitzu-mc01', '2019-10-24T06:17:40.178579Z']]"
https://gitcoin.co/issue/16975,gitcoinco,web,"[['shitzu-mc01', '2019-10-23T18:17:54.335217Z']]"
https://gitcoin.co/issue/17387,eth1x-finality-gadget-working-group,pm,"[['g-r-a-n-t', '2019-11-08T01:44:14.691349Z']]"
https://gitcoin.co/issue/17703,gitcoinco,web,"[['solexplorer', '2019-12-03T20:20:37.773951Z']]"
https://gitcoin.co/issue/17899,gitcoinco,web,"[['zoek1', '2019-11-05T14:47:33.032055Z']]"
https://gitcoin.co/issue/17116,status-im,status-mobile,"[['acolytec3', '2019-10-22T02:07:48.389842Z']]"
https://gitcoin.co/issue/17292,status-im,status-mobile,"[['alphaserpentis', '2019-11-06T18:00:09.882213Z']]"
https://gitcoin.co/issue/16986,gitcoinco,web,[]
https://gitcoin.co/issue/17626,harmonylion,ideamarkets,"[['sirlupinwatson', '2019-11-19T22:05:02.363413Z']]"
https://gitcoin.co/issue/28253,harmonylion,ideamarkets,[]
https://gitcoin.co/issue/17337,tensortrade-org,tensortrade,"[['dahifi', '2019-11-08T13:52:34.066852Z']]"
https://gitcoin.co/issue/18818,gitcoinco,web,"[['naszam', '2019-10-31T20:53:11.424557Z'], ['gungz', '2019-10-31T20:03:29.874944Z'], ['naszam', '2019-10-31T21:00:24.170236Z'], ['naszam', '2019-10-31T20:56:35.352967Z'], ['gungz', '2019-10-31T20:03:29.832126Z'], ['naszam', '2019-10-31T18:53:29.376185Z'], ['naszam', '2019-10-31T18:49:28.183609Z'], ['ososco', '2019-10-23T19:53:05.175525Z'], ['naszam', '2019-10-23T15:25:09.477491Z'], ['elenadimitrova', '2019-10-21T11:09:59.112192Z'], ['solexplorer', '2019-10-27T12:18:45.712387Z'], ['martinlsanchez', '2019-10-28T21:50:21.388713Z'], ['robbiekruszynski', '2019-11-07T05:06:04.477171Z'], ['rasliche', '2019-11-11T19:45:39.106741Z'], ['sudeepb02', '2019-10-20T10:12:15.518645Z'], ['robbiekruszynski', '2020-01-27T02:27:35.800485Z'], ['solexplorer', '2019-10-23T20:16:29.646066Z'], ['ososco', '2019-10-20T07:43:37.465163Z'], ['merwane', '2019-10-19T19:43:36.885534Z'], ['ososco', '2019-10-31T20:03:29.909836Z'], ['gungz', '2019-10-24T21:18:29.750296Z']]"
https://gitcoin.co/issue/16973,nblockchain,grin-wallet,"[['sharkst', '2019-10-18T12:27:56.515767Z']]"
https://gitcoin.co/issue/16965,status-im,status-mobile,"[['acolytec3', '2019-10-17T14:51:17.581782Z']]"
https://gitcoin.co/issue/16888,gitcoinco,web,"[['shitzu-mc01', '2019-10-16T18:17:39.642619Z']]"
https://gitcoin.co/issue/16916,tensortrade-org,tensortrade,"[['rshtirmer', '2019-10-17T23:56:37.623340Z']]"
https://gitcoin.co/issue/17141,tensortrade-org,tensortrade,"[['mwbrulhardt', '2019-11-02T15:26:13.979441Z'], ['mwbrulhardt', '2019-11-02T15:26:14.023767Z']]"
https://gitcoin.co/issue/16871,fvictorio-tests,hello-world,"[['fvictorio-tests', '2019-10-15T18:17:37.770644Z']]"
https://gitcoin.co/issue/16850,tensortrade-org,tensortrade,[]
https://gitcoin.co/issue/16909,tensortrade-org,tensortrade,"[['dru-zod', '2019-10-16T16:40:54.013893Z']]"
https://gitcoin.co/issue/17184,tensortrade-org,tensortrade,"[['antonyip', '2019-11-03T02:03:43.512947Z'], ['funlyonions', '2019-11-05T19:28:50.385246Z']]"
https://gitcoin.co/issue/17118,status-im,status-mobile,"[['tbenr', '2019-10-25T07:18:13.126405Z']]"
https://gitcoin.co/issue/17029,status-im,status-mobile,"[['acolytec3', '2019-10-10T11:20:37.488545Z']]"
https://gitcoin.co/issue/16892,ethereum,ethereum-org-website,[]
https://gitcoin.co/issue/17340,ethereum,ethereum-org-website,[]
https://gitcoin.co/issue/17341,ethereum,ethereum-org-website,[]
https://gitcoin.co/issue/16891,ethereum,ethereum-org-website,"[['eswarasai', '2019-10-08T07:23:18.763989Z']]"
https://gitcoin.co/issue/17092,centrifuge,documentation,"[['eswarasai', '2019-10-09T07:08:04.069561Z']]"
https://gitcoin.co/issue/24705,makerdao,community,"[['thesachinmittal', '2019-10-20T14:59:35.094150Z']]"
https://gitcoin.co/issue/28250,makerdao,community,[]
https://gitcoin.co/issue/16886,gitcoinco,data-ops,"[['adivyas99', '2019-10-08T11:39:18.938359Z'], ['think-in-universe', '2019-10-09T03:10:55.886263Z'], ['mul1sh', '2019-10-09T02:17:03.081800Z']]"
https://gitcoin.co/issue/16897,status-im,status-mobile,"[['acolytec3', '2019-10-07T12:12:52.237072Z']]"
https://gitcoin.co/issue/28249,status-im,status-mobile,[]
https://gitcoin.co/issue/16950,mainnebula,SPACE_TASKS,"[['chrisstpierre', '2019-10-20T18:46:12.546431Z']]"
https://gitcoin.co/issue/16658,gitcoinco,web,"[['shitzu-mc01', '2019-10-02T18:17:52.892785Z']]"
https://gitcoin.co/issue/16653,fvictorio-tests,hello-world,"[['fvictorio-tests', '2019-10-02T06:17:34.860941Z']]"
https://gitcoin.co/issue/16648,fvictorio-tests,hello-world,"[['fvictorio', '2019-10-01T18:18:10.293244Z'], ['fvictorio', '2019-10-01T18:18:10.262398Z']]"
https://gitcoin.co/issue/16643,fvictorio-tests,hello-world,"[['fvictorio-tests', '2019-10-01T18:17:54.682370Z']]"
https://gitcoin.co/issue/16852,wearekickback,app,"[['eswarasai', '2019-10-07T08:32:56.312207Z']]"
https://gitcoin.co/issue/16866,gitcoinco,web,"[['sebastiantf', '2019-10-13T12:22:02.280437Z']]"
https://gitcoin.co/issue/28248,gitcoinco,web,[]
https://gitcoin.co/issue/16863,polkadot-js,apps,"[['eswarasai', '2019-10-10T10:06:19.977293Z']]"
https://gitcoin.co/issue/16816,polkadot-js,ui,"[['cameronfr', '2019-10-10T20:24:37.274742Z']]"
https://gitcoin.co/issue/16817,polkadot-js,apps,"[['fr4ctalbit', '2019-10-06T17:42:53.789914Z']]"
https://gitcoin.co/issue/16696,polkadot-js,apps,"[['shyamks', '2019-10-04T17:57:06.331435Z'], ['shyamks', '2019-10-04T18:08:53.195069Z']]"
https://gitcoin.co/issue/16928,polkadot-js,apps,"[['touhonoob', '2019-10-19T03:33:18.038038Z']]"
https://gitcoin.co/issue/17800,status-im,status-mobile,"[['sirius651', '2019-11-18T13:36:30.220311Z']]"
https://gitcoin.co/issue/16616,muellerberndt,sabre,"[['iamonuwa', '2019-09-29T22:53:21.427291Z']]"
https://gitcoin.co/issue/16673,muellerberndt,sabre,"[['eswarasai', '2019-10-02T16:44:39.910236Z']]"
https://gitcoin.co/issue/16737,mainnebula,SPACE_TASKS,"[['imwatsi', '2019-09-30T23:42:24.230896Z']]"
https://gitcoin.co/issue/16991,mainnebula,SPACE_TASKS,"[['imwatsi', '2019-10-17T20:38:09.610608Z']]"
https://gitcoin.co/issue/28246,mainnebula,SPACE_TASKS,[]
https://gitcoin.co/issue/16919,mainnebula,SPACE_TASKS,"[['imwatsi', '2019-10-17T17:08:11.906255Z']]"
https://gitcoin.co/issue/28245,mainnebula,SPACE_TASKS,[]
https://gitcoin.co/issue/24236,gitcoinco,skunkworks,"[['nionis', '2019-10-05T03:24:08.036513Z'], ['mul1sh', '2019-10-05T03:05:05.393804Z'], ['man-jain', '2019-10-05T02:00:41.134132Z'], ['web3cryptowallet', '2019-10-04T14:12:55.755439Z'], ['web3cryptowallet', '2019-10-04T13:55:21.451944Z'], ['jvluso', '2019-10-04T21:22:07.429580Z'], ['viraja1', '2019-10-02T18:50:48.813138Z'], ['janmoomoo', '2019-10-04T23:26:49.084725Z'], ['djrosenbaum', '2019-10-05T00:34:31.741247Z'], ['michaelcohen716', '2019-10-04T18:33:17.476324Z']]"
https://gitcoin.co/issue/28243,gitcoinco,skunkworks,[]
https://gitcoin.co/issue/16853,cybercongress,go-cyber,"[['vasilistefanenko', '2019-10-07T19:14:00.773836Z']]"
https://gitcoin.co/issue/24234,bancorprotocol,contracts-solidity,"[['nionis', '2019-10-05T03:15:19.198628Z'], ['mul1sh', '2019-10-05T02:51:13.696686Z']]"
https://gitcoin.co/issue/28241,bancorprotocol,contracts-solidity,[]
https://gitcoin.co/issue/16550,danlipert,gitcoin-test,"[['dan', '2019-09-25T18:17:27.115181Z']]"
https://gitcoin.co/issue/17143,hoprnet,website-hoprnet-org,"[['vineettyagi28', '2019-11-01T13:09:45.117383Z']]"
https://gitcoin.co/issue/16858,Consensys,ConsenSysGrants-Challenges,"[['bakaoh', '2019-10-04T07:18:16.850092Z']]"
https://gitcoin.co/issue/24232,harmonylion,ideamarkets,"[['akersof', '2019-10-07T05:36:44.183378Z']]"
https://gitcoin.co/issue/28238,harmonylion,ideamarkets,[]
https://gitcoin.co/issue/16898,Consensys,ConsenSysGrants-Challenges,"[['viraja1', '2019-10-02T19:07:50.280902Z'], ['masaun', '2019-10-04T07:49:45.510113Z'], ['janmoomoo', '2019-10-05T01:01:47.239756Z'], ['djrosenbaum', '2019-10-05T00:38:56.324166Z'], ['ianphilips', '2019-10-04T23:29:07.141243Z'], ['merwane', '2019-09-26T17:23:07.513448Z']]"
https://gitcoin.co/issue/16859,Consensys,ConsenSysGrants-Challenges,"[['michaelcohen716', '2019-10-04T18:36:33.093016Z']]"
https://gitcoin.co/issue/16857,Consensys,ConsenSysGrants-Challenges,"[['distributeddoge', '2019-10-04T21:28:23.487702Z']]"
https://gitcoin.co/issue/16511,fvictorio-tests,hello-world,"[['fvictorio', '2019-09-24T18:17:38.090683Z']]"
https://gitcoin.co/issue/16509,fvictorio-tests,hello-world,"[['fvictorio-tests', '2019-09-24T18:17:32.024177Z']]"
https://gitcoin.co/issue/16506,msgpack,msgpack-node,"[['touhonoob', '2019-09-24T14:17:44.570247Z']]"
https://gitcoin.co/issue/16499,fvictorio-tests,hello-world,"[['fvictorio-tests', '2019-09-24T06:17:18.968552Z']]"
https://gitcoin.co/issue/16698,usetech-llc,polkadot_api_cpp,"[['chernant', '2019-10-03T08:55:02.789228Z']]"
https://gitcoin.co/issue/16818,usetech-llc,polkadot_api_cpp,"[['chernant', '2019-10-10T12:54:05.199483Z']]"
https://gitcoin.co/issue/16869,Consensys,Road-To-Devcon-Relay,"[['brianspha', '2019-10-05T00:59:11.071718Z'], ['abhimanyu121', '2019-10-04T22:16:21.058163Z'], ['viraja1', '2019-10-02T18:29:01.209787Z'], ['solexplorer', '2019-10-05T13:36:35.012092Z']]"
https://gitcoin.co/issue/28237,Consensys,Road-To-Devcon-Relay,[]
https://gitcoin.co/issue/16862,Consensys,Road-To-Devcon-Relay,"[['djrosenbaum', '2019-10-05T00:21:42.200495Z'], ['janmoomoo', '2019-10-05T03:39:28.252163Z'], ['brianspha', '2019-10-05T00:54:07.415507Z'], ['michaelcohen716', '2019-10-04T16:39:57.528899Z'], ['masaun', '2019-10-04T08:06:39.175092Z'], ['brianspha', '2019-10-05T17:58:39.419626Z']]"
https://gitcoin.co/issue/28236,Consensys,Road-To-Devcon-Relay,[]
https://gitcoin.co/issue/16466,fvictorio-tests,hello-world,"[['fvictorio-tests', '2019-09-21T06:17:29.261723Z']]"
https://gitcoin.co/issue/16864,Consensys,Road-To-Devcon-Relay,"[['moranthomas', '2019-10-03T20:18:04.797441Z'], ['distributeddoge', '2019-10-04T17:00:52.693534Z'], ['viraja1', '2019-10-04T22:15:13.618595Z'], ['writeprovidence', '2019-10-04T15:48:34.904952Z'], ['shantanu-singh', '2019-10-04T15:46:09.356156Z'], ['hammadtq', '2019-10-04T19:37:28.634324Z'], ['think-in-universe', '2019-10-04T22:39:34.615574Z'], ['owans', '2019-10-05T01:17:17.594946Z']]"
https://gitcoin.co/issue/28235,Consensys,Road-To-Devcon-Relay,[]
https://gitcoin.co/issue/16460,gitcoinco,web,"[['shitzu-mc01', '2019-09-20T18:17:51.573611Z']]"
https://gitcoin.co/issue/16754,centrifuge,website,"[['eswarasai', '2019-09-20T12:44:17.944059Z']]"
https://gitcoin.co/issue/16739,blockchain-etl,ethereum-etl-airflow,"[['askeluv', '2019-09-30T12:03:20.271336Z'], ['uivlis', '2019-09-28T12:19:45.377637Z']]"
